05-29-23_18-09-51-871 - Logging Started
18-10-14-624 - [Warning] 14.2422 milisecond delay detected in CheckHits: 1: 
18-10-14-661 - [Warning] 12.2702 milisecond delay detected in DeferedVoxelCheck: 1 - beamCount:0 : 
18-11-17-876 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1080/0.0845/2.1835 <Acq>0.0015/0.0011/0.5924 <SH>0.0002/0.0001/0.0004 <CH>0.0002/0.0001/0.0005 <PS>0.0049/0.0033/0.0132 <PI>0.0006/0.0004/0.0019 <PD>0.0005/0.0003/0.0082 <PA>0.0001/0.0001/0.0003 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0001/0.0002 <NET1>0.0003/0.0002/0.0007> <DB>0.2348/0.2207/0.2489>
18-11-20-876 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1020/0.0827/0.2942 <Acq>0.0015/0.0011/0.5562 <SH>0.0002/0.0001/0.0004 <CH>0.0002/0.0001/0.0082 <PS>0.0046/0.0033/0.0442 <PI>0.0006/0.0004/0.0083 <PD>0.0005/0.0003/0.0089 <PA>0.0001/0.0001/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0001/0.0002 <NET1>0.0003/0.0001/0.0007> <DB>0.3187/0.3187/0.3187>
18-11-23-876 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1053/0.0808/0.3482 <Acq>0.0016/0.0011/0.6471 <SH>0.0002/0.0001/0.0044 <CH>0.0002/0.0001/0.0005 <PS>0.0047/0.0034/0.0174 <PI>0.0006/0.0004/0.0018 <PD>0.0005/0.0002/0.0012 <PA>0.0001/0.0001/0.0003 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0001/0.0002 <NET1>0.0003/0.0002/0.0008> <DB>0.1591/0.1391/0.1790>
18-11-26-876 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1183/0.0829/4.1125 <Acq>0.0017/0.0010/0.7039 <SH>0.0002/0.0001/0.0006 <CH>0.0003/0.0001/0.0007 <PS>0.0054/0.0031/0.0234 <PI>0.0007/0.0004/0.0974 <PD>0.0006/0.0003/0.0013 <PA>0.0002/0.0001/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0001/0.0002 <NET1>0.0003/0.0002/0.0007> <DB>0.3134/0.2982/0.3286>
18-11-29-876 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1059/0.0805/0.3766 <Acq>0.0015/0.0010/0.5716 <SH>0.0002/0.0001/0.0003 <CH>0.0003/0.0001/0.0006 <PS>0.0048/0.0031/0.0235 <PI>0.0006/0.0003/0.0018 <PD>0.0005/0.0002/0.0011 <PA>0.0001/0.0001/0.0078 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0001/0.0002 <NET1>0.0003/0.0002/0.0006> <DB>0.2172/0.2064/0.2280>
18-11-32-877 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1072/0.0836/3.3072 <Acq>0.0015/0.0010/0.5245 <SH>0.0002/0.0001/0.0003 <CH>0.0002/0.0001/0.0006 <PS>0.0048/0.0030/0.0141 <PI>0.0006/0.0004/0.0114 <PD>0.0005/0.0003/0.0011 <PA>0.0001/0.0001/0.0005 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0001/0.0002 <NET1>0.0003/0.0002/0.0007> <DB>0.3190/0.2783/0.3597>
18-11-35-878 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1133/0.0837/0.3488 <Acq>0.0017/0.0010/1.1474 <SH>0.0002/0.0001/0.0004 <CH>0.0003/0.0001/0.0006 <PS>0.0054/0.0029/0.0124 <PI>0.0007/0.0004/0.0083 <PD>0.0006/0.0002/0.0078 <PA>0.0002/0.0001/0.0003 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0001/0.0002 <NET1>0.0003/0.0002/0.0007> <DB>0.3129/0.3129/0.3129>
18-11-38-876 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1060/0.0824/0.3226 <Acq>0.0016/0.0010/1.0020 <SH>0.0002/0.0001/0.0063 <CH>0.0002/0.0001/0.0696 <PS>0.0048/0.0032/0.0095 <PI>0.0006/0.0004/0.0013 <PD>0.0005/0.0002/0.0011 <PA>0.0001/0.0001/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0000/0.0002 <NET1>0.0003/0.0002/0.0007> <DB>0.1903/0.1665/0.2140>
18-11-41-876 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1117/0.0765/0.3106 <Acq>0.0016/0.0010/0.6509 <SH>0.0002/0.0001/0.0003 <CH>0.0003/0.0001/0.0005 <PS>0.0052/0.0029/0.1083 <PI>0.0007/0.0003/0.0053 <PD>0.0005/0.0003/0.0011 <PA>0.0002/0.0001/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0000/0.0002 <NET1>0.0003/0.0002/0.0068> <DB>0.2442/0.1934/0.2950>
18-11-44-876 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1086/0.0842/0.2887 <Acq>0.0015/0.0010/0.4852 <SH>0.0001/0.0001/0.0004 <CH>0.0002/0.0001/0.0005 <PS>0.0048/0.0030/0.0136 <PI>0.0006/0.0004/0.0038 <PD>0.0005/0.0002/0.0011 <PA>0.0001/0.0001/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0001/0.0002 <NET1>0.0003/0.0002/0.0007> <DB>0.2094/0.1996/0.2191>
