06-01-23_19-50-27-782 - Logging Started
00-03-10-033 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-03-13-040 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-03-16-042 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-03-19-045 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-03-22-044 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-03-25-047 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-03-28-052 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-03-31-043 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-03-34-051 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-03-37-043 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-03-40-054 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-03-43-055 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-03-46-043 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-03-49-051 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-03-52-038 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-03-55-054 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-03-58-058 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-04-01-046 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-04-04-049 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-04-07-038 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-04-10-046 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-04-13-045 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-04-16-048 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-04-19-050 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-04-22-055 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-04-25-056 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-04-28-049 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-04-31-047 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-04-34-050 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-04-37-052 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-04-40-057 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-04-43-058 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-04-46-038 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-04-49-043 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-04-52-037 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-04-55-040 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-04-58-044 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-05-01-035 - (STATS) -------- AIs:[30] - WcBlocks:[197] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-05-04-053 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-05-07-047 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-05-10-049 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-05-13-048 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-05-16-050 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-05-19-052 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-05-22-046 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-05-25-047 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-05-28-049 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-05-31-052 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-05-34-036 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-05-37-039 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-05-40-043 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-05-43-046 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-05-46-041 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-05-49-045 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-05-52-053 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-05-55-059 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-05-58-059 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-06-01-044 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-06-04-057 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-06-07-044 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-06-10-044 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-06-13-046 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-06-16-044 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-06-19-060 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-06-22-048 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-06-25-048 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-06-28-041 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-06-31-051 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-06-34-055 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-06-37-058 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-06-40-046 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-06-43-050 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-06-46-052 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-06-49-056 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-06-52-036 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-06-55-043 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-06-58-044 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-07-01-047 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-07-04-052 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-07-07-056 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-07-10-049 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-07-13-048 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-07-16-051 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-07-19-039 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-07-22-042 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-07-25-042 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-07-28-047 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-07-31-048 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-07-34-045 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-07-37-055 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-07-40-044 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-07-43-047 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-07-46-053 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-07-49-140 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-07-52-158 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-07-55-154 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-07-58-137 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-08-01-144 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-08-04-134 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-08-07-137 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-08-10-143 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-08-13-144 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-08-16-155 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-08-19-144 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-08-22-146 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-08-25-149 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-08-28-151 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-08-31-146 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-08-34-146 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-08-37-158 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-08-40-134 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-08-43-170 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-08-46-153 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-08-49-158 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-08-52-134 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-08-55-152 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-08-58-157 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-09-01-155 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-09-04-137 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-09-07-139 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-09-10-158 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-09-13-152 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-09-16-133 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-09-19-138 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-09-22-155 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-09-25-149 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-09-28-156 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-09-31-148 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-09-34-148 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-09-37-142 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-09-40-146 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-09-43-147 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-09-46-148 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-09-49-149 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-09-52-144 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-09-55-146 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-09-58-156 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-10-01-159 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-10-04-146 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-10-07-147 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-10-10-136 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-10-13-144 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-10-16-149 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-10-19-146 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-10-22-135 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-10-25-139 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-10-28-155 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-10-31-157 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-10-34-137 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-10-37-149 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-10-40-150 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-10-43-154 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-10-46-141 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-10-49-142 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-10-52-157 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-10-55-144 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
00-10-58-146 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[261] Aim:[99] CCast:[12] RndCast[12] TopCast[0]
00-11-01-144 - (STATS) -------- AIs:[31] - WcBlocks:[200] - AiReq:[75] Targ:[123] Bloc:[281] Aim:[107] CCast:[16] RndCast[16] TopCast[0]
